epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,503.401,1.07762,0.81798,0.97559,0.4579,0.14565,0.13456,0.03774,2.50305,2.6762,1.83848,0.00021157,0.00021157,0.00021157
157,505.661,1.12526,0.86406,0.97392,0.45793,0.13696,0.12277,0.03333,2.49105,2.79856,1.80348,0.00020707,0.00020707,0.00020707
158,508.031,1.11528,0.82124,0.98542,0.1544,0.23325,0.12053,0.0364,2.4707,2.86031,1.78118,0.000202571,0.000202571,0.000202571
159,510.416,1.12467,0.81132,0.97462,0.11925,0.22108,0.12949,0.03761,2.49889,2.86477,1.79181,0.000198071,0.000198071,0.000198071
160,512.701,1.06614,0.78744,0.95304,0.18491,0.25162,0.15642,0.04392,2.47879,2.88855,1.75064,0.000193572,0.000193572,0.000193572
161,515.018,1.15081,0.84497,0.96778,0.22232,0.24694,0.14264,0.04044,2.46258,2.89026,1.723,0.000189072,0.000189072,0.000189072
162,517.36,1.09835,0.83347,0.94288,0.30135,0.22002,0.12247,0.0395,2.4616,2.87579,1.76897,0.000184572,0.000184572,0.000184572
163,519.706,1.09984,0.82877,0.95093,0.15499,0.22689,0.12444,0.04056,2.45956,2.848,1.77884,0.000180073,0.000180073,0.000180073
164,522.077,1.07847,0.80126,0.94652,0.14934,0.23083,0.1265,0.04141,2.45523,2.81043,1.79091,0.000175573,0.000175573,0.000175573
165,524.431,1.08353,0.81699,0.95291,0.17293,0.23215,0.11867,0.04081,2.47571,2.82513,1.79377,0.000171074,0.000171074,0.000171074
166,526.844,1.12413,0.83929,0.94617,0.16032,0.24735,0.12113,0.04163,2.5031,2.86375,1.80081,0.000166574,0.000166574,0.000166574
167,529.219,1.08524,0.78642,0.97001,0.21942,0.24461,0.13004,0.04389,2.50391,2.8548,1.79222,0.000162075,0.000162075,0.000162075
168,531.444,1.04303,0.78155,0.95367,0.20071,0.24195,0.13117,0.04494,2.50688,2.85086,1.79779,0.000157575,0.000157575,0.000157575
169,534.155,0.99583,0.75283,0.93704,0.16334,0.2109,0.11705,0.04128,2.55357,2.86836,1.83796,0.000153076,0.000153076,0.000153076
170,536.52,1.05955,0.7937,0.93674,0.24711,0.16249,0.11318,0.03596,2.54347,2.89482,1.80718,0.000148576,0.000148576,0.000148576
171,538.855,1.04655,0.78262,0.91991,0.08859,0.18603,0.11063,0.03551,2.53161,2.85016,1.80114,0.000144077,0.000144077,0.000144077
172,541.173,1.05186,0.77861,0.93429,0.103,0.19889,0.11145,0.03488,2.50307,2.85897,1.79684,0.000139577,0.000139577,0.000139577
173,543.528,1.03281,0.77192,0.93501,0.11278,0.21177,0.12822,0.04403,2.49647,2.86268,1.79492,0.000135077,0.000135077,0.000135077
174,545.912,0.99586,0.75969,0.91848,0.10306,0.2168,0.11445,0.03735,2.4839,2.90449,1.79986,0.000130578,0.000130578,0.000130578
175,548.358,1.05362,0.78394,0.93535,0.11062,0.22846,0.12048,0.03691,2.46834,2.93872,1.77902,0.000126078,0.000126078,0.000126078
176,550.67,0.99572,0.76412,0.9294,0.13738,0.25098,0.12166,0.03584,2.47424,2.93479,1.76563,0.000121579,0.000121579,0.000121579
177,552.979,0.99868,0.77068,0.91136,0.25417,0.22979,0.14016,0.03768,2.49751,2.93846,1.78295,0.000117079,0.000117079,0.000117079
178,555.554,1.00761,0.75715,0.932,0.2588,0.22035,0.14307,0.03894,2.49048,2.92263,1.78751,0.00011258,0.00011258,0.00011258
179,557.917,0.99048,0.73381,0.9246,0.25105,0.21931,0.13925,0.04117,2.47737,2.91293,1.78564,0.00010808,0.00010808,0.00010808
180,560.323,1.00878,0.76626,0.95004,0.25796,0.22986,0.14328,0.0394,2.49051,2.9204,1.79199,0.000103581,0.000103581,0.000103581
181,562.699,0.99701,0.76491,0.9307,0.26492,0.23311,0.15032,0.04172,2.51025,2.897,1.80716,9.9081e-05,9.9081e-05,9.9081e-05
182,565.048,1.00767,0.76069,0.92833,0.27546,0.23499,0.13342,0.04021,2.53249,2.87877,1.83686,9.45814e-05,9.45814e-05,9.45814e-05
183,567.4,1.04484,0.79306,0.92805,0.28335,0.23361,0.13297,0.03963,2.53173,2.84299,1.83922,9.00819e-05,9.00819e-05,9.00819e-05
184,569.694,0.96141,0.74901,0.92333,0.30763,0.215,0.13583,0.04071,2.51911,2.8098,1.85116,8.55823e-05,8.55823e-05,8.55823e-05
