epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,136.768,1.59257,1.38963,1.16226,0.35556,0.17481,0.14405,0.05092,2.38037,3.00704,1.80447,0.000687022,0.000687022,0.000687022
76,138.475,1.54535,1.38974,1.18154,0.26867,0.2338,0.12124,0.03788,2.3603,3.03033,1.82127,0.000684022,0.000684022,0.000684022
77,140.175,1.53597,1.40158,1.16508,0.43784,0.21045,0.11201,0.03525,2.47984,2.96524,1.91716,0.000681023,0.000681023,0.000681023
78,141.82,1.53043,1.38817,1.17394,0.45733,0.16722,0.11807,0.03717,2.50835,3.00272,1.91165,0.000678023,0.000678023,0.000678023
79,143.522,1.54142,1.34815,1.17359,0.38697,0.18074,0.09425,0.02518,2.5958,3.06076,1.99529,0.000675023,0.000675023,0.000675023
80,145.237,1.56868,1.34754,1.13748,0.27236,0.22396,0.12306,0.03761,2.56403,2.97326,1.92136,0.000672024,0.000672024,0.000672024
81,146.979,1.55993,1.34511,1.15273,0.47175,0.15656,0.11668,0.03327,2.57497,3.10901,1.90129,0.000669024,0.000669024,0.000669024
82,148.729,1.56239,1.34722,1.17431,0.1422,0.2705,0.12679,0.05027,2.46011,2.85198,1.84405,0.000666024,0.000666024,0.000666024
83,150.4,1.59497,1.31879,1.18368,0.12867,0.1974,0.12085,0.04916,2.43814,2.75265,1.94186,0.000663025,0.000663025,0.000663025
84,152.155,1.56957,1.27813,1.14872,0.27928,0.21183,0.1327,0.05393,2.3389,2.73689,1.85397,0.000660025,0.000660025,0.000660025
85,153.825,1.53667,1.25461,1.14691,0.29295,0.21252,0.14843,0.05939,2.29987,2.81198,1.81298,0.000657025,0.000657025,0.000657025
86,155.546,1.5086,1.28404,1.16192,0.4131,0.17668,0.12376,0.04113,2.32693,3.09646,1.86518,0.000654025,0.000654025,0.000654025
87,157.232,1.50777,1.24722,1.15056,0.14229,0.20466,0.1519,0.06147,2.37145,2.807,1.853,0.000651026,0.000651026,0.000651026
88,159.02,1.47825,1.20904,1.13519,0.31369,0.18245,0.13145,0.05244,2.41556,2.90495,1.96991,0.000648026,0.000648026,0.000648026
89,160.734,1.47237,1.18663,1.13335,0.111,0.22901,0.13255,0.05929,2.36932,2.96812,1.9234,0.000645026,0.000645026,0.000645026
90,162.485,1.52817,1.20614,1.16133,0.2712,0.11851,0.11584,0.04525,2.41192,2.99151,1.9505,0.000642027,0.000642027,0.000642027
91,164.213,1.51063,1.25943,1.1271,0.12352,0.24246,0.13158,0.05895,2.42641,2.80289,1.95683,0.000639027,0.000639027,0.000639027
92,165.955,1.49867,1.1822,1.14899,0.15577,0.21834,0.14122,0.0491,2.4943,2.89426,2.07034,0.000636027,0.000636027,0.000636027
93,167.64,1.46527,1.14298,1.13123,0.1576,0.21377,0.13449,0.04543,2.43719,3.06019,1.98293,0.000633028,0.000633028,0.000633028
94,169.316,1.47183,1.15916,1.13268,0.13156,0.22712,0.11393,0.03943,2.53474,3.06765,2.0464,0.000630028,0.000630028,0.000630028
95,171.069,1.51085,1.18072,1.12862,0.42532,0.15805,0.11234,0.03358,2.49134,3.27881,1.99826,0.000627028,0.000627028,0.000627028
96,172.82,1.44336,1.11106,1.13362,0.43824,0.15435,0.12519,0.04214,2.47103,3.01862,1.99082,0.000624028,0.000624028,0.000624028
97,174.581,1.35054,1.08023,1.08379,0.27904,0.20606,0.1125,0.03738,2.50159,3.2542,1.96471,0.000621029,0.000621029,0.000621029
98,176.353,1.36617,1.0725,1.07261,0.26842,0.19141,0.10454,0.0346,2.47581,3.22504,1.9896,0.000618029,0.000618029,0.000618029
99,178.093,1.42588,1.08177,1.09378,0.25606,0.17888,0.10756,0.0369,2.44629,3.1138,1.95531,0.000615029,0.000615029,0.000615029
100,179.827,1.3922,1.05852,1.0911,0.31257,0.20994,0.12987,0.04118,2.42346,2.83582,1.88811,0.00061203,0.00061203,0.00061203
101,181.518,1.4196,1.06612,1.08539,0.31346,0.16058,0.12064,0.0387,2.447,2.93244,1.96732,0.00060903,0.00060903,0.00060903
