epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,272.891,1.58592,1.80576,1.07597,0.29353,0.31746,0.17302,0.05571,2.47545,2.38534,1.55892,0.000661525,0.000661525,0.000661525
57,275.65,1.54526,1.7084,1.03336,0.31427,0.26655,0.14862,0.04253,2.49846,2.39157,1.58477,0.000657025,0.000657025,0.000657025
58,278.136,1.61687,1.78696,1.05162,0.28073,0.26239,0.12523,0.04017,2.48623,2.36789,1.52949,0.000652526,0.000652526,0.000652526
59,280.636,1.54757,1.67741,1.05159,0.28608,0.25915,0.12768,0.0448,2.45569,2.37029,1.52372,0.000648026,0.000648026,0.000648026
60,283.086,1.55254,1.70258,1.05364,0.43516,0.24404,0.12581,0.04199,2.4928,2.38043,1.55762,0.000643527,0.000643527,0.000643527
61,285.561,1.53792,1.73346,1.02857,0.30126,0.2737,0.1235,0.04188,2.4773,2.3338,1.51645,0.000639027,0.000639027,0.000639027
62,288.133,1.55707,1.67134,1.0554,0.42316,0.24573,0.11951,0.04122,2.46271,2.32998,1.49096,0.000634527,0.000634527,0.000634527
63,290.583,1.5339,1.64675,1.03896,0.45627,0.23057,0.11937,0.0427,2.45792,2.32644,1.50659,0.000630028,0.000630028,0.000630028
64,293.017,1.54105,1.6931,1.03203,0.57954,0.20181,0.14196,0.0461,2.48839,2.33161,1.53031,0.000625528,0.000625528,0.000625528
65,295.521,1.53554,1.61849,1.04522,0.22317,0.24466,0.13379,0.04656,2.43251,2.25719,1.50087,0.000621029,0.000621029,0.000621029
66,297.947,1.54982,1.66305,1.0375,0.40235,0.20465,0.12066,0.03968,2.44701,2.3363,1.49695,0.000616529,0.000616529,0.000616529
67,300.455,1.47613,1.5783,1.01438,0.39727,0.23312,0.13296,0.04161,2.3998,2.43986,1.47448,0.00061203,0.00061203,0.00061203
68,302.935,1.48153,1.5448,1.02462,0.24243,0.24594,0.13012,0.04192,2.39421,2.43139,1.48626,0.00060753,0.00060753,0.00060753
69,305.389,1.47747,1.54659,1.02917,0.46153,0.21132,0.13803,0.05183,2.45085,2.38723,1.52342,0.000603031,0.000603031,0.000603031
70,308.096,1.52218,1.53308,1.02496,0.41908,0.18971,0.14202,0.0578,2.46836,2.40617,1.52921,0.000598531,0.000598531,0.000598531
71,310.559,1.51383,1.5402,1.01904,0.57315,0.18981,0.13462,0.05553,2.52769,2.34705,1.58154,0.000594031,0.000594031,0.000594031
72,313.101,1.52177,1.52686,1.02763,0.57301,0.19577,0.10976,0.04069,2.56666,2.3146,1.60414,0.000589532,0.000589532,0.000589532
73,315.586,1.50203,1.50589,1.02103,0.5759,0.19643,0.11189,0.04069,2.54192,2.30326,1.57098,0.000585032,0.000585032,0.000585032
74,318.047,1.50535,1.4906,1.01672,0.58639,0.16426,0.11588,0.0446,2.491,2.3438,1.54085,0.000580533,0.000580533,0.000580533
75,320.545,1.43688,1.44815,0.99506,0.57633,0.1981,0.11261,0.04285,2.51841,2.33271,1.5612,0.000576033,0.000576033,0.000576033
76,323.003,1.47484,1.4882,1.02113,0.42956,0.18982,0.11215,0.04619,2.48304,2.37911,1.55018,0.000571534,0.000571534,0.000571534
77,325.515,1.40864,1.42707,1.00394,0.23627,0.23381,0.11629,0.04424,2.43554,2.38878,1.52858,0.000567034,0.000567034,0.000567034
78,328.227,1.48335,1.44715,1.02451,0.10941,0.2672,0.11934,0.03722,2.47744,2.34388,1.53194,0.000562535,0.000562535,0.000562535
79,330.65,1.48241,1.43451,0.99302,0.24966,0.22519,0.11332,0.03485,2.51984,2.38598,1.57987,0.000558035,0.000558035,0.000558035
80,333.12,1.46486,1.44991,1.04231,0.43885,0.20067,0.11412,0.03779,2.52212,2.39718,1.58557,0.000553536,0.000553536,0.000553536
81,335.619,1.45444,1.4012,1.02983,0.33913,0.21959,0.13109,0.04768,2.5113,2.39509,1.58903,0.000549036,0.000549036,0.000549036
82,338.127,1.44713,1.40203,0.98047,0.59071,0.17703,0.1232,0.04331,2.52849,2.49157,1.63041,0.000544536,0.000544536,0.000544536
83,340.618,1.43043,1.34943,1.0002,0.63269,0.19624,0.12713,0.04575,2.57638,2.46157,1.65921,0.000540037,0.000540037,0.000540037
84,343.099,1.39671,1.35423,0.99387,0.62618,0.19315,0.12756,0.04564,2.62282,2.44252,1.69151,0.000535537,0.000535537,0.000535537
85,345.565,1.4006,1.32989,0.99253,0.64922,0.21105,0.13002,0.04619,2.61854,2.4211,1.70094,0.000531038,0.000531038,0.000531038
86,348.074,1.38599,1.29496,0.99726,0.41646,0.24421,0.11214,0.03685,2.62587,2.40491,1.69469,0.000526538,0.000526538,0.000526538
87,350.56,1.35478,1.27606,0.98917,0.407,0.21887,0.10674,0.03363,2.66788,2.39592,1.71783,0.000522039,0.000522039,0.000522039
88,353.107,1.38718,1.30245,0.97623,0.4088,0.21929,0.10813,0.03391,2.63662,2.43593,1.70204,0.000517539,0.000517539,0.000517539
89,355.565,1.39483,1.3189,0.98428,0.41455,0.22626,0.11198,0.03573,2.57604,2.43054,1.65033,0.00051304,0.00051304,0.00051304
90,358.271,1.40848,1.25165,0.99238,0.30127,0.17851,0.11295,0.03807,2.53553,2.50892,1.61708,0.00050854,0.00050854,0.00050854
91,360.748,1.4242,1.2733,0.99766,0.31337,0.18117,0.12245,0.03871,2.4992,2.46577,1.5654,0.00050404,0.00050404,0.00050404
92,363.243,1.35333,1.25966,0.9867,0.29757,0.19394,0.1235,0.04217,2.48212,2.42595,1.56846,0.000499541,0.000499541,0.000499541
93,365.744,1.36738,1.25731,0.99564,0.33186,0.2246,0.13011,0.04554,2.5162,2.41641,1.59829,0.000495041,0.000495041,0.000495041
94,368.209,1.37881,1.28144,0.99904,0.33552,0.2032,0.14418,0.05002,2.46765,2.46095,1.5355,0.000490542,0.000490542,0.000490542
95,370.623,1.35339,1.21077,0.991,0.19697,0.29633,0.16911,0.05844,2.46901,2.41013,1.53443,0.000486042,0.000486042,0.000486042
96,373.047,1.30083,1.21426,0.99589,0.17862,0.22642,0.1385,0.04836,2.54706,2.42404,1.5956,0.000481543,0.000481543,0.000481543
97,375.5,1.34443,1.22152,0.97659,0.7314,0.13668,0.12371,0.04445,2.60223,2.40058,1.66414,0.000477043,0.000477043,0.000477043
98,378.06,1.3549,1.21737,0.96795,0.58943,0.16758,0.13593,0.0434,2.59857,2.33322,1.6887,0.000472544,0.000472544,0.000472544
99,380.494,1.33782,1.18121,0.99261,0.45151,0.15949,0.12855,0.0418,2.60941,2.35075,1.68283,0.000468044,0.000468044,0.000468044
100,382.977,1.31967,1.18917,0.95725,0.42523,0.2068,0.13081,0.04051,2.63035,2.34119,1.70274,0.000463545,0.000463545,0.000463545
101,385.654,1.31237,1.17255,0.95857,0.42585,0.19471,0.12837,0.04317,2.66164,2.34454,1.73052,0.000459045,0.000459045,0.000459045
102,388.121,1.28909,1.17561,0.96159,0.4084,0.22192,0.11803,0.03695,2.66077,2.40173,1.7733,0.000454545,0.000454545,0.000454545
103,390.686,1.30912,1.14194,0.9596,0.29275,0.27367,0.12343,0.03815,2.69731,2.34986,1.81219,0.000450046,0.000450046,0.000450046
104,393.172,1.28515,1.12179,0.96016,0.29627,0.2828,0.12302,0.0383,2.71223,2.27257,1.80843,0.000445546,0.000445546,0.000445546
105,395.612,1.32752,1.15238,0.98385,0.45558,0.20545,0.13164,0.04291,2.72027,2.29564,1.78867,0.000441047,0.000441047,0.000441047
106,398.116,1.30546,1.14104,0.93706,0.26399,0.23949,0.13467,0.04207,2.70274,2.39612,1.70343,0.000436547,0.000436547,0.000436547
107,400.565,1.30036,1.12716,0.95915,0.18466,0.26943,0.14615,0.04369,2.65561,2.37125,1.68313,0.000432048,0.000432048,0.000432048
108,403.167,1.30823,1.13442,0.96321,0.31383,0.26873,0.14601,0.04819,2.65645,2.32711,1.69723,0.000427548,0.000427548,0.000427548
109,405.632,1.27593,1.11259,0.95791,0.52397,0.18748,0.14329,0.05022,2.70221,2.32672,1.75914,0.000423049,0.000423049,0.000423049
110,408.087,1.33247,1.1397,0.96404,0.41973,0.20414,0.12189,0.03961,2.67707,2.41222,1.73429,0.000418549,0.000418549,0.000418549
111,410.589,1.27948,1.10729,0.9587,0.45392,0.18533,0.12407,0.0389,2.63588,2.44054,1.69286,0.000414049,0.000414049,0.000414049
112,413.275,1.23661,1.06358,0.95788,0.27393,0.21398,0.11822,0.03518,2.6417,2.44875,1.68268,0.00040955,0.00040955,0.00040955
113,415.798,1.26099,1.05706,0.95689,0.44433,0.20458,0.11497,0.03567,2.64194,2.4617,1.68057,0.00040505,0.00040505,0.00040505
114,418.29,1.27628,1.08728,0.95251,0.43898,0.20726,0.11371,0.03633,2.62585,2.45875,1.69022,0.000400551,0.000400551,0.000400551
115,420.758,1.29309,1.077,0.96511,0.44503,0.19162,0.11643,0.03861,2.65459,2.43275,1.74447,0.000396051,0.000396051,0.000396051
