epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,319.148,1.28741,1.05466,0.94295,0.14337,0.27429,0.12105,0.04224,2.68416,2.58529,1.76037,0.000594031,0.000594031,0.000594031
107,321.451,1.30659,1.04572,0.96361,0.12919,0.30227,0.12625,0.03901,2.67556,2.56498,1.78255,0.000591032,0.000591032,0.000591032
108,324.061,1.27073,1.04543,0.95004,0.1317,0.20937,0.12857,0.04385,2.70594,2.56329,1.77918,0.000588032,0.000588032,0.000588032
109,326.38,1.28818,1.01963,0.95674,0.15577,0.15899,0.11228,0.03552,2.68997,2.56269,1.74929,0.000585032,0.000585032,0.000585032
110,328.896,1.2894,1.0256,0.9429,0.14279,0.15628,0.1107,0.03469,2.70537,2.42869,1.78875,0.000582033,0.000582033,0.000582033
111,331.215,1.28464,1.03592,0.96103,0.1435,0.16234,0.12548,0.03645,2.67942,2.37017,1.79721,0.000579033,0.000579033,0.000579033
112,333.598,1.30688,1.03851,0.9549,0.14053,0.16107,0.11843,0.03601,2.63852,2.51163,1.72479,0.000576033,0.000576033,0.000576033
113,335.919,1.26638,1.03149,0.95272,0.15233,0.16594,0.11992,0.03686,2.58859,2.48368,1.67469,0.000573034,0.000573034,0.000573034
114,338.293,1.31749,1.03645,0.95179,0.19969,0.21524,0.16017,0.04671,2.56307,2.48285,1.6985,0.000570034,0.000570034,0.000570034
115,340.612,1.23671,0.99678,0.94045,0.15227,0.18679,0.12537,0.03728,2.60594,2.54172,1.72286,0.000567034,0.000567034,0.000567034
116,342.978,1.27839,1.00548,0.94471,0.12383,0.18223,0.13157,0.03826,2.61214,2.56909,1.75491,0.000564034,0.000564034,0.000564034
117,345.307,1.21318,0.95902,0.93575,0.13996,0.15896,0.1182,0.03475,2.63654,2.55258,1.79206,0.000561035,0.000561035,0.000561035
118,347.914,1.25751,0.99966,0.93793,0.12896,0.20554,0.12692,0.03985,2.6478,2.54762,1.80915,0.000558035,0.000558035,0.000558035
119,350.307,1.25106,1.04262,0.95088,0.11324,0.24063,0.12806,0.04312,2.67845,2.5752,1.83565,0.000555035,0.000555035,0.000555035
120,352.699,1.22065,0.96302,0.9331,0.09737,0.23158,0.11045,0.03939,2.6647,2.64594,1.82387,0.000552036,0.000552036,0.000552036
121,355.033,1.19572,0.98586,0.93819,0.14417,0.28849,0.1395,0.05165,2.64628,2.55742,1.85639,0.000549036,0.000549036,0.000549036
122,357.346,1.27267,0.99789,0.946,0.15807,0.20905,0.13956,0.04901,2.62245,2.41656,1.89204,0.000546036,0.000546036,0.000546036
123,359.683,1.27676,0.97283,0.94081,0.16041,0.22014,0.13515,0.04192,2.62529,2.39861,1.93536,0.000543037,0.000543037,0.000543037
124,362.064,1.28668,0.97278,0.95983,0.18607,0.23356,0.14018,0.04345,2.64511,2.43947,1.87822,0.000540037,0.000540037,0.000540037
