epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,266.533,1.34105,1.03442,1.07006,0.11354,0.13429,0.09366,0.03082,2.45413,2.50742,1.65223,0.000600031,0.000600031,0.000600031
105,268.426,1.33448,1.01975,1.05389,0.12768,0.11637,0.07549,0.0244,2.42836,2.64577,1.65337,0.000597031,0.000597031,0.000597031
106,270.345,1.29338,1.00822,1.06981,0.11967,0.11544,0.07601,0.02376,2.41645,2.72587,1.68086,0.000594031,0.000594031,0.000594031
107,272.172,1.40776,1.04307,1.08678,0.10139,0.1512,0.0811,0.02608,2.44628,2.7273,1.70516,0.000591032,0.000591032,0.000591032
108,274.176,1.33541,1.02131,1.0632,0.27404,0.14893,0.10253,0.03155,2.42834,2.5921,1.72842,0.000588032,0.000588032,0.000588032
109,276.143,1.32703,0.98933,1.03981,0.2911,0.15459,0.09912,0.03274,2.45113,2.65024,1.71662,0.000585032,0.000585032,0.000585032
110,277.997,1.36301,1.01812,1.08153,0.12201,0.16754,0.10548,0.03431,2.47472,2.64063,1.72804,0.000582033,0.000582033,0.000582033
111,279.86,1.36131,1.03672,1.09802,0.10159,0.1839,0.1078,0.036,2.48888,2.58612,1.75518,0.000579033,0.000579033,0.000579033
112,281.73,1.34779,1.00061,1.06004,0.0979,0.15808,0.09245,0.03009,2.51537,2.62637,1.75092,0.000576033,0.000576033,0.000576033
113,283.607,1.34382,0.98904,1.07614,0.10586,0.14907,0.09925,0.03423,2.53096,2.71494,1.75223,0.000573034,0.000573034,0.000573034
114,285.485,1.31898,0.98449,1.0443,0.12258,0.13129,0.09877,0.03051,2.49063,2.70351,1.71961,0.000570034,0.000570034,0.000570034
115,287.489,1.31277,0.95144,1.02496,0.13301,0.14077,0.10055,0.0303,2.48874,2.62643,1.73001,0.000567034,0.000567034,0.000567034
116,289.455,1.26631,0.92806,1.02656,0.12716,0.14134,0.09581,0.03265,2.49733,2.67098,1.68116,0.000564034,0.000564034,0.000564034
117,291.358,1.29493,0.94795,1.03151,0.10989,0.18206,0.09459,0.03059,2.49059,2.63926,1.68137,0.000561035,0.000561035,0.000561035
118,293.33,1.35226,1.07944,1.07981,0.25073,0.15053,0.09429,0.03009,2.4719,2.5968,1.72783,0.000558035,0.000558035,0.000558035
119,295.208,1.2686,0.9398,1.02784,0.12329,0.20735,0.0929,0.03,2.45262,2.59224,1.71682,0.000555035,0.000555035,0.000555035
120,297.053,1.27131,0.96203,1.04134,0.15621,0.17471,0.09417,0.0303,2.50396,2.71066,1.71218,0.000552036,0.000552036,0.000552036
