epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,303.654,0.04875,1.33476,1.47222,0.563,0.16473,0.13761,0.04458,0.06566,2.84531,2.05022,0.000561035,0.000561035,0.000561035
60,307.064,0.04907,1.3562,1.45504,0.30301,0.18587,0.13403,0.04775,0.06345,2.94623,1.96244,0.000555035,0.000555035,0.000555035
61,310.505,0.04747,1.25661,1.41879,0.18017,0.26441,0.16924,0.05488,0.06733,2.64515,2.1381,0.000549036,0.000549036,0.000549036
62,314.035,0.04784,1.25852,1.44261,0.18617,0.23002,0.16969,0.05508,0.06599,2.76448,2.11837,0.000543037,0.000543037,0.000543037
63,317.472,0.04788,1.30917,1.44126,0.60712,0.17734,0.18603,0.06943,0.06736,2.86666,2.17006,0.000537037,0.000537037,0.000537037
64,321.419,0.04564,1.18902,1.36029,0.33027,0.23753,0.17329,0.05751,0.06703,2.76313,2.15128,0.000531038,0.000531038,0.000531038
65,325.17,0.04725,1.27444,1.41628,0.45703,0.12408,0.13843,0.04436,0.06752,2.90412,2.15108,0.000525038,0.000525038,0.000525038
66,328.565,0.04732,1.20615,1.35736,0.65514,0.15043,0.1721,0.04799,0.06861,2.92799,2.22974,0.000519039,0.000519039,0.000519039
67,332.519,0.04689,1.18367,1.40668,0.37274,0.1701,0.161,0.05024,0.06604,2.74003,2.12503,0.00051304,0.00051304,0.00051304
68,336.025,0.04619,1.17127,1.39144,0.32772,0.23086,0.17021,0.05885,0.06495,2.61952,2.05698,0.00050704,0.00050704,0.00050704
69,339.521,0.04461,1.12924,1.35108,0.67843,0.15289,0.16584,0.05732,0.06734,2.74447,2.07471,0.000501041,0.000501041,0.000501041
70,343.047,0.04745,1.2405,1.38971,0.45403,0.20339,0.16695,0.04919,0.06569,3.04888,2.07651,0.000495041,0.000495041,0.000495041
71,346.546,0.04484,1.11561,1.31576,0.67767,0.14385,0.15831,0.04828,0.0683,3.09698,2.13815,0.000489042,0.000489042,0.000489042
72,349.981,0.04547,1.10094,1.38071,0.31281,0.15203,0.14119,0.04414,0.07018,2.94636,2.17643,0.000483043,0.000483043,0.000483043
73,353.829,0.04551,1.0671,1.37813,0.32458,0.20168,0.16213,0.05377,0.07071,2.94451,2.17076,0.000477043,0.000477043,0.000477043
74,357.293,0.04463,1.10255,1.33669,0.24839,0.20586,0.12048,0.03891,0.07257,3.19339,2.27124,0.000471044,0.000471044,0.000471044
75,360.712,0.04455,1.07728,1.34698,0.38485,0.14253,0.12093,0.0367,0.07305,3.11489,2.26374,0.000465044,0.000465044,0.000465044
76,364.197,0.04425,1.05503,1.3138,0.52641,0.13793,0.1595,0.04969,0.06821,3.15518,2.1058,0.000459045,0.000459045,0.000459045
77,367.653,0.04502,1.0694,1.3233,0.41903,0.16537,0.1175,0.03633,0.07121,3.16459,2.26443,0.000453046,0.000453046,0.000453046
78,371.176,0.0458,1.08842,1.38329,0.50034,0.20377,0.17121,0.05674,0.06843,2.92036,2.22522,0.000447046,0.000447046,0.000447046
79,374.619,0.04474,1.12514,1.36876,0.65029,0.12444,0.15678,0.04485,0.06996,2.90492,2.27467,0.000441047,0.000441047,0.000441047
80,378.181,0.04263,1.02479,1.3129,0.47087,0.11238,0.12918,0.04184,0.06759,2.9545,2.19846,0.000435047,0.000435047,0.000435047
81,381.97,0.04246,1.01699,1.29846,0.45807,0.14649,0.14405,0.04404,0.06621,2.97682,2.15158,0.000429048,0.000429048,0.000429048
82,385.489,0.0427,0.99631,1.29521,0.16195,0.21036,0.16675,0.05592,0.06815,2.9871,2.17238,0.000423049,0.000423049,0.000423049
83,388.965,0.04179,0.96865,1.29947,0.39294,0.18723,0.17549,0.05908,0.0704,2.88598,2.25071,0.000417049,0.000417049,0.000417049
84,392.553,0.04164,0.93771,1.31888,0.45128,0.22174,0.16369,0.05192,0.06851,2.84791,2.17356,0.00041105,0.00041105,0.00041105
85,396.019,0.04156,0.92344,1.24287,0.56547,0.15954,0.14591,0.04672,0.0682,2.92557,2.12977,0.00040505,0.00040505,0.00040505
86,399.48,0.04203,0.91312,1.29174,0.48771,0.19419,0.14323,0.04375,0.06891,2.90686,2.19431,0.000399051,0.000399051,0.000399051
87,402.991,0.04197,0.91969,1.31771,0.45369,0.20801,0.15653,0.04737,0.06909,2.73097,2.23285,0.000393052,0.000393052,0.000393052
88,406.368,0.04264,0.93773,1.31828,0.47778,0.18644,0.16184,0.05008,0.06953,2.84145,2.30856,0.000387052,0.000387052,0.000387052
89,410.08,0.04191,0.92706,1.28728,0.29953,0.2192,0.1389,0.04458,0.06705,2.64628,2.22977,0.000381053,0.000381053,0.000381053
90,413.621,0.0409,0.88462,1.27168,0.44848,0.14528,0.11059,0.03361,0.07074,2.7951,2.2387,0.000375053,0.000375053,0.000375053
91,417.138,0.04088,0.88735,1.28508,0.47512,0.20485,0.15986,0.05416,0.06978,2.82225,2.21221,0.000369054,0.000369054,0.000369054
92,420.585,0.04281,0.89103,1.31658,0.29892,0.25871,0.16856,0.05173,0.06808,2.65508,2.21326,0.000363055,0.000363055,0.000363055
93,424.044,0.0421,0.87495,1.28808,0.57321,0.15559,0.1737,0.05634,0.07015,2.7719,2.30087,0.000357055,0.000357055,0.000357055
94,427.524,0.03826,0.82791,1.24923,0.59677,0.19192,0.1957,0.05508,0.0669,2.87022,2.15434,0.000351056,0.000351056,0.000351056
95,431.038,0.03931,0.83535,1.26191,0.64272,0.17979,0.18195,0.05188,0.06794,2.99098,2.21582,0.000345056,0.000345056,0.000345056
96,434.505,0.03966,0.84101,1.2582,0.30981,0.18511,0.13569,0.03924,0.07139,3.10824,2.32063,0.000339057,0.000339057,0.000339057
