epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,391.287,0.04944,1.59151,1.55587,0.27368,0.19351,0.1223,0.0373,0.06682,2.36276,1.73784,0.000381053,0.000381053,0.000381053
90,395.022,0.04952,1.64043,1.55513,0.26779,0.15651,0.12022,0.03493,0.06809,2.35567,1.76744,0.000375053,0.000375053,0.000375053
91,401.255,0.0503,1.57042,1.49288,0.27325,0.178,0.12329,0.03652,0.07054,2.41771,1.83428,0.000369054,0.000369054,0.000369054
92,405.079,0.04721,1.48161,1.52393,0.19202,0.17628,0.128,0.03653,0.06747,2.52097,1.73399,0.000363055,0.000363055,0.000363055
93,408.781,0.04606,1.46889,1.51102,0.17322,0.17345,0.13045,0.03368,0.06941,2.50322,1.7988,0.000357055,0.000357055,0.000357055
94,412.509,0.04937,1.48705,1.50701,0.14593,0.15397,0.1354,0.0424,0.06907,2.51835,1.80305,0.000351056,0.000351056,0.000351056
95,416.48,0.0473,1.46004,1.5016,0.32682,0.16038,0.12531,0.03921,0.06861,2.56887,1.80434,0.000345056,0.000345056,0.000345056
96,420.268,0.048,1.56978,1.54111,0.1864,0.17013,0.13707,0.04254,0.06945,2.45521,1.8432,0.000339057,0.000339057,0.000339057
97,424.229,0.0457,1.45275,1.41742,0.22647,0.12846,0.14675,0.04661,0.06817,2.38131,1.79054,0.000333058,0.000333058,0.000333058
98,428.219,0.04709,1.44897,1.47568,0.16184,0.15282,0.13283,0.0403,0.06764,2.42266,1.73682,0.000327058,0.000327058,0.000327058
99,431.93,0.04642,1.40054,1.4762,0.14697,0.16907,0.12986,0.04139,0.06697,2.38398,1.72801,0.000321059,0.000321059,0.000321059
100,438.172,0.04663,1.44634,1.47838,0.10039,0.15588,0.11669,0.03396,0.06924,2.41423,1.82612,0.000315059,0.000315059,0.000315059
101,441.883,0.04717,1.40401,1.4236,0.12333,0.17633,0.12632,0.03749,0.06812,2.29774,1.79299,0.00030906,0.00030906,0.00030906
102,445.678,0.04761,1.41433,1.52727,0.11494,0.13699,0.12617,0.03533,0.06913,2.28739,1.81963,0.000303061,0.000303061,0.000303061
103,449.387,0.0478,1.37162,1.44073,0.25538,0.12792,0.11327,0.03289,0.06803,2.34803,1.78608,0.000297061,0.000297061,0.000297061
104,453.139,0.04751,1.38208,1.42375,0.08787,0.15049,0.10791,0.03513,0.06719,2.37988,1.76872,0.000291062,0.000291062,0.000291062
105,456.851,0.04603,1.36785,1.44457,0.13276,0.179,0.12832,0.04155,0.06694,2.2933,1.73981,0.000285062,0.000285062,0.000285062
106,460.637,0.04535,1.34802,1.44356,0.11261,0.22125,0.13746,0.04068,0.06765,2.38979,1.81703,0.000279063,0.000279063,0.000279063
107,464.408,0.04814,1.3861,1.41768,0.16638,0.22103,0.14553,0.04232,0.06779,2.29297,1.79853,0.000273064,0.000273064,0.000273064
108,468.16,0.04458,1.27393,1.37245,0.18286,0.19426,0.15086,0.04407,0.06831,2.18096,1.77198,0.000267064,0.000267064,0.000267064
109,471.855,0.04648,1.31051,1.43703,0.13566,0.20043,0.11953,0.0367,0.06917,2.20268,1.80002,0.000261065,0.000261065,0.000261065
110,475.712,0.04472,1.24594,1.36059,0.16461,0.19093,0.12714,0.03621,0.07053,2.1609,1.8386,0.000255065,0.000255065,0.000255065
111,479.407,0.04716,1.26642,1.46251,0.14399,0.19199,0.13451,0.04209,0.06731,2.20162,1.7382,0.000249066,0.000249066,0.000249066
112,483.195,0.04622,1.27327,1.44011,0.20143,0.16295,0.13399,0.0431,0.06743,2.28696,1.74088,0.000243067,0.000243067,0.000243067
113,486.902,0.04525,1.19151,1.41109,0.19974,0.1807,0.14471,0.04188,0.06812,2.28346,1.73947,0.000237067,0.000237067,0.000237067
114,490.612,0.04303,1.14517,1.39216,0.17009,0.17926,0.13875,0.04226,0.06628,2.27146,1.67649,0.000231068,0.000231068,0.000231068
115,494.328,0.04517,1.20804,1.41897,0.15751,0.2197,0.13672,0.04266,0.06742,2.22579,1.71283,0.000225068,0.000225068,0.000225068
116,498.119,0.04544,1.17462,1.39651,0.13783,0.20506,0.1309,0.03877,0.06733,2.26127,1.72429,0.000219069,0.000219069,0.000219069
117,501.868,0.04369,1.20145,1.41002,0.12634,0.19349,0.12872,0.03883,0.06729,2.2763,1.71086,0.00021307,0.00021307,0.00021307
118,505.594,0.0452,1.26824,1.42855,0.09102,0.19612,0.11404,0.03367,0.0673,2.34863,1.75534,0.00020707,0.00020707,0.00020707
119,509.319,0.04509,1.22444,1.37885,0.13467,0.16986,0.1212,0.03644,0.06698,2.30419,1.73647,0.000201071,0.000201071,0.000201071
120,513.111,0.04476,1.20005,1.44761,0.14629,0.26148,0.1391,0.03878,0.06788,2.31049,1.77624,0.000195071,0.000195071,0.000195071
121,516.815,0.04506,1.19853,1.45449,0.16494,0.20685,0.14053,0.0382,0.06943,2.25502,1.85409,0.000189072,0.000189072,0.000189072
122,520.612,0.04431,1.17083,1.40327,0.11821,0.2259,0.12965,0.03512,0.06917,2.35614,1.854,0.000183073,0.000183073,0.000183073
123,524.39,0.04586,1.18668,1.46641,0.11322,0.20513,0.11982,0.03431,0.06836,2.37157,1.8211,0.000177073,0.000177073,0.000177073
124,528.139,0.04379,1.12613,1.38308,0.14795,0.19685,0.13244,0.04115,0.06932,2.27997,1.82746,0.000171074,0.000171074,0.000171074
125,531.832,0.04313,1.09997,1.36557,0.16328,0.20243,0.13339,0.03991,0.0684,2.26176,1.78206,0.000165074,0.000165074,0.000165074
126,535.651,0.04487,1.15911,1.46492,0.09879,0.18532,0.12062,0.03645,0.06693,2.30416,1.73113,0.000159075,0.000159075,0.000159075
127,539.329,0.04634,1.19766,1.50749,0.12674,0.16639,0.1215,0.03856,0.0667,2.24647,1.71764,0.000153076,0.000153076,0.000153076
128,543.111,0.0425,1.12678,1.36954,0.1762,0.1381,0.12247,0.03911,0.06868,2.23903,1.80046,0.000147076,0.000147076,0.000147076
129,546.844,0.04562,1.11861,1.40445,0.16053,0.15812,0.1283,0.03871,0.06752,2.30206,1.76783,0.000141077,0.000141077,0.000141077
