epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,218.778,0.0374,0.82451,1.06281,0.27581,0.27108,0.1821,0.05418,0.06509,2.42104,1.84076,0.000555035,0.000555035,0.000555035
61,222.271,0.03584,0.78801,1.02035,0.33784,0.27266,0.2071,0.05374,0.06609,2.45517,1.88218,0.000549036,0.000549036,0.000549036
62,225.744,0.035,0.77641,1.03074,0.56293,0.20333,0.18549,0.05457,0.0672,2.75364,1.88874,0.000543037,0.000543037,0.000543037
63,229.208,0.03622,0.78364,1.03959,0.60345,0.19286,0.16268,0.04684,0.06855,2.84892,1.88795,0.000537037,0.000537037,0.000537037
64,232.706,0.03441,0.73293,1.00701,0.3006,0.20775,0.1754,0.04792,0.06891,2.82703,1.87221,0.000531038,0.000531038,0.000531038
65,236.162,0.03543,0.7378,1.02464,0.24843,0.20787,0.17927,0.05438,0.06781,2.5389,1.8837,0.000525038,0.000525038,0.000525038
66,239.659,0.03617,0.73142,1.01045,0.26369,0.1824,0.14588,0.04331,0.06893,2.3971,1.97824,0.000519039,0.000519039,0.000519039
67,243.057,0.03477,0.72542,1.02527,0.18183,0.1619,0.1234,0.04058,0.06967,2.54623,1.939,0.00051304,0.00051304,0.00051304
68,246.837,0.03396,0.73855,1.00963,0.35822,0.18593,0.13002,0.03865,0.06899,2.66327,1.88848,0.00050704,0.00050704,0.00050704
69,250.28,0.0348,0.72002,1.01658,0.38731,0.19593,0.15134,0.04213,0.06842,2.68093,1.87015,0.000501041,0.000501041,0.000501041
70,253.773,0.03384,0.71577,0.99697,0.13176,0.26427,0.12617,0.03935,0.06915,2.69034,1.90089,0.000495041,0.000495041,0.000495041
71,257.148,0.03336,0.68342,0.97774,0.20218,0.22394,0.13321,0.04264,0.06917,2.68842,1.98816,0.000489042,0.000489042,0.000489042
72,260.661,0.03279,0.65017,0.99929,0.19051,0.21438,0.15422,0.04694,0.06943,2.68624,1.99172,0.000483043,0.000483043,0.000483043
73,264.05,0.0318,0.64155,0.97151,0.39304,0.20206,0.15222,0.04559,0.07045,2.73565,2.01039,0.000477043,0.000477043,0.000477043
74,267.528,0.03246,0.68468,0.97102,0.19879,0.24956,0.14311,0.04131,0.07,2.68081,1.92021,0.000471044,0.000471044,0.000471044
75,271.004,0.0315,0.65767,0.96938,0.23105,0.22924,0.16657,0.05061,0.07028,2.70657,1.93641,0.000465044,0.000465044,0.000465044
76,274.469,0.03217,0.63898,0.98467,0.42924,0.18896,0.1573,0.04711,0.07165,2.63521,2.05884,0.000459045,0.000459045,0.000459045
77,278.277,0.03204,0.63002,0.9673,0.46692,0.19804,0.1751,0.05202,0.07105,2.55296,2.02892,0.000453046,0.000453046,0.000453046
78,281.811,0.03256,0.64268,0.98792,0.28227,0.22832,0.17243,0.04852,0.0704,2.57657,1.96446,0.000447046,0.000447046,0.000447046
79,285.337,0.03192,0.66037,0.98748,0.15486,0.27475,0.14844,0.04033,0.07131,2.52351,1.98546,0.000441047,0.000441047,0.000441047
80,288.759,0.03064,0.60458,0.96773,0.30637,0.19824,0.14151,0.03945,0.0699,2.55266,1.95822,0.000435047,0.000435047,0.000435047
81,292.225,0.03061,0.62358,0.94436,0.37918,0.16373,0.14549,0.03908,0.07162,2.60273,2.01073,0.000429048,0.000429048,0.000429048
82,295.716,0.03029,0.60352,0.94967,0.28069,0.17739,0.12152,0.03747,0.07259,2.41991,2.09339,0.000423049,0.000423049,0.000423049
83,299.155,0.02993,0.60056,0.95917,0.16365,0.26108,0.1426,0.04009,0.07141,2.36829,2.00697,0.000417049,0.000417049,0.000417049
84,302.593,0.03007,0.59745,0.96049,0.20803,0.24782,0.16836,0.04395,0.07087,2.40278,1.99761,0.00041105,0.00041105,0.00041105
85,306.016,0.03017,0.58564,0.93583,0.2291,0.21504,0.16714,0.04141,0.06963,2.52895,1.97462,0.00040505,0.00040505,0.00040505
86,309.89,0.02937,0.56969,0.94233,0.24168,0.2275,0.20252,0.04908,0.06869,2.4578,1.91852,0.000399051,0.000399051,0.000399051
87,313.395,0.02906,0.58958,0.95201,0.44671,0.18611,0.19907,0.05334,0.06875,2.54564,1.9457,0.000393052,0.000393052,0.000393052
88,316.834,0.02974,0.58956,0.94278,0.45426,0.17714,0.19529,0.05072,0.06948,2.69518,1.94956,0.000387052,0.000387052,0.000387052
89,320.272,0.02978,0.59721,0.93054,0.23083,0.23494,0.17013,0.05115,0.07124,2.64003,1.99865,0.000381053,0.000381053,0.000381053
90,323.798,0.0278,0.55643,0.9242,0.20892,0.22402,0.15838,0.05205,0.07145,2.56367,2.04787,0.000375053,0.000375053,0.000375053
91,327.291,0.02809,0.56153,0.93068,0.19996,0.24177,0.16018,0.04712,0.07045,2.64833,2.01644,0.000369054,0.000369054,0.000369054
92,330.73,0.02846,0.56365,0.94096,0.24301,0.21085,0.16189,0.05623,0.07037,2.67639,1.98368,0.000363055,0.000363055,0.000363055
93,334.209,0.02841,0.5645,0.92823,0.21119,0.21889,0.13855,0.04475,0.07017,2.79776,2.00077,0.000357055,0.000357055,0.000357055
94,338.059,0.02674,0.54022,0.9266,0.18421,0.27396,0.14823,0.04598,0.06924,2.86102,1.99374,0.000351056,0.000351056,0.000351056
95,341.544,0.02758,0.53974,0.94604,0.21396,0.235,0.147,0.04067,0.06953,2.92444,2.03592,0.000345056,0.000345056,0.000345056
96,344.999,0.02756,0.55319,0.93247,0.17663,0.19799,0.13272,0.03589,0.07119,2.96141,2.13869,0.000339057,0.000339057,0.000339057
97,348.555,0.02738,0.56259,0.92187,0.29883,0.16614,0.11226,0.03303,0.07195,2.81602,2.18947,0.000333058,0.000333058,0.000333058
98,352.023,0.0267,0.51983,0.91557,0.46119,0.18264,0.12853,0.03713,0.06916,2.71476,2.08413,0.000327058,0.000327058,0.000327058
99,355.411,0.02606,0.52474,0.92452,0.45866,0.17531,0.12996,0.03781,0.06982,2.7713,2.12155,0.000321059,0.000321059,0.000321059
100,358.855,0.02543,0.49769,0.90599,0.13534,0.24468,0.13769,0.04629,0.06993,2.8308,2.14052,0.000315059,0.000315059,0.000315059
101,362.277,0.02655,0.52201,0.91827,0.16942,0.24107,0.136,0.0451,0.06959,2.83415,2.10715,0.00030906,0.00030906,0.00030906
102,366.06,0.02696,0.5164,0.90848,0.20566,0.24069,0.1469,0.0478,0.07097,2.68027,2.17614,0.000303061,0.000303061,0.000303061
103,369.57,0.02583,0.50675,0.88088,0.17626,0.254,0.14438,0.04752,0.07041,2.58462,2.15237,0.000297061,0.000297061,0.000297061
104,373.093,0.02622,0.50432,0.91968,0.31037,0.19879,0.14678,0.04576,0.0689,2.64412,2.08071,0.000291062,0.000291062,0.000291062
105,376.506,0.02589,0.50165,0.90138,0.32139,0.19947,0.14638,0.04504,0.06869,2.66008,2.08436,0.000285062,0.000285062,0.000285062
106,379.997,0.02599,0.5163,0.90045,0.17562,0.18246,0.14118,0.04198,0.06934,2.72123,2.07763,0.000279063,0.000279063,0.000279063
107,383.464,0.0254,0.49142,0.9028,0.16063,0.19076,0.13715,0.04307,0.06842,2.77818,2.03418,0.000273064,0.000273064,0.000273064
108,386.937,0.0261,0.51042,0.90711,0.14209,0.22963,0.12544,0.0388,0.06899,2.82258,2.03692,0.000267064,0.000267064,0.000267064
109,390.337,0.02618,0.49242,0.89893,0.14599,0.2248,0.12412,0.03831,0.06993,2.80425,2.04942,0.000261065,0.000261065,0.000261065
110,394.082,0.02583,0.49542,0.89707,0.13568,0.22743,0.12449,0.03844,0.06989,2.71449,2.09395,0.000255065,0.000255065,0.000255065
111,397.603,0.02421,0.46718,0.87215,0.14561,0.20449,0.12741,0.04074,0.06944,2.69553,2.08576,0.000249066,0.000249066,0.000249066
112,401.035,0.02495,0.47667,0.89959,0.13693,0.19909,0.12302,0.04067,0.06978,2.63504,2.10699,0.000243067,0.000243067,0.000243067
113,404.558,0.02538,0.47816,0.89784,0.11583,0.23135,0.11779,0.03878,0.07019,2.57028,2.11788,0.000237067,0.000237067,0.000237067
114,408.055,0.02461,0.4729,0.89246,0.11425,0.20961,0.11867,0.03843,0.06927,2.54309,2.0767,0.000231068,0.000231068,0.000231068
115,411.545,0.02388,0.46844,0.86601,0.12072,0.215,0.11793,0.03776,0.06992,2.57132,2.10921,0.000225068,0.000225068,0.000225068
116,414.997,0.02403,0.46934,0.88318,0.14914,0.20828,0.11974,0.038,0.07048,2.55346,2.13637,0.000219069,0.000219069,0.000219069
117,418.467,0.02445,0.47437,0.8804,0.16687,0.19218,0.11925,0.0376,0.07081,2.56355,2.1424,0.00021307,0.00021307,0.00021307
